"year","month","state","month_num","male","female","adolescents","adults","seniors","total_deaths","covid_deaths","white","black","hispanic","asian","other","white_deaths","black_deaths","hispanic_deaths","asian_deaths","other_deaths","hover"
2021,9,"Kansas",21,265,210,0,0,282,2761,475,70.3,7.9,13.5,4.5,3.7,383,33,39,0,0,"Total Number of Deaths: 2761
Total Number of COVID19 Deaths: 475

White: 70.3
Black: 7.9
Hispanic: 13.5
Asian: 4.5
Other: 3.7

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 282"
2021,10,"Kansas",22,161,153,0,0,204,2646,314,71.2,7.4,13.1,4.6,3.7,248,16,31,0,0,"Total Number of Deaths: 2646
Total Number of COVID19 Deaths: 314

White: 71.2
Black: 7.4
Hispanic: 13.1
Asian: 4.6
Other: 3.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 204"
2021,11,"Kansas",23,153,127,0,0,203,2194,280,71.1,7.5,13.2,4.5,3.7,236,10,22,0,0,"Total Number of Deaths: 2194
Total Number of COVID19 Deaths: 280

White: 71.1
Black: 7.5
Hispanic: 13.2
Asian: 4.5
Other: 3.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 203"
2021,12,"Kansas",24,0,0,0,0,0,81,11,70.7,7.7,13.5,4.1,4.1,0,0,0,0,0,"Total Number of Deaths: 81
Total Number of COVID19 Deaths: 11

White: 70.7
Black: 7.7
Hispanic: 13.5
Asian: 4.1
Other: 4.1

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,1,"Kentucky",1,0,0,0,0,0,4530,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 4530
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,2,"Kentucky",2,0,0,0,0,0,4073,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 4073
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,3,"Kentucky",3,15,13,0,0,0,4323,28,67.7,20.3,6.1,3.2,2.7,22,0,0,0,0,"Total Number of Deaths: 4323
Total Number of COVID19 Deaths: 28

White: 67.7
Black: 20.3
Hispanic: 6.1
Asian: 3.2
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,4,"Kentucky",4,108,138,0,0,204,4290,246,68.1,20.3,6,3,2.7,197,42,0,0,0,"Total Number of Deaths: 4290
Total Number of COVID19 Deaths: 246

White: 68.1
Black: 20.3
Hispanic: 6
Asian: 3
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 204"
2020,5,"Kentucky",5,102,123,0,0,193,4416,225,68.4,19.9,6,3.1,2.7,171,37,13,0,0,"Total Number of Deaths: 4416
Total Number of COVID19 Deaths: 225

White: 68.4
Black: 19.9
Hispanic: 6
Asian: 3.1
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 193"
2020,6,"Kentucky",6,74,81,0,0,127,4120,155,68.8,19.2,6.1,3.2,2.7,124,19,0,0,0,"Total Number of Deaths: 4120
Total Number of COVID19 Deaths: 155

White: 68.8
Black: 19.2
Hispanic: 6.1
Asian: 3.2
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 127"
2020,7,"Kentucky",7,83,99,0,0,150,4425,182,68.5,19.5,6.1,3.2,2.7,152,20,0,0,0,"Total Number of Deaths: 4425
Total Number of COVID19 Deaths: 182

White: 68.5
Black: 19.5
Hispanic: 6.1
Asian: 3.2
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 150"
2020,8,"Kentucky",8,149,155,0,0,251,4546,304,68.9,19.5,6,3.1,2.7,266,26,10,0,0,"Total Number of Deaths: 4546
Total Number of COVID19 Deaths: 304

White: 68.9
Black: 19.5
Hispanic: 6
Asian: 3.1
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 251"
2020,9,"Kentucky",9,146,150,0,0,260,4412,296,69.1,19.1,6,3.1,2.7,263,24,0,0,0,"Total Number of Deaths: 4412
Total Number of COVID19 Deaths: 296

White: 69.1
Black: 19.1
Hispanic: 6
Asian: 3.1
Other: 2.7

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 260"
2020,10,"Kentucky",10,255,248,0,0,430,4950,503,69,19.3,6,3.1,2.7,440,52,0,0,0,"Total Number of Deaths: 4950
Total Number of COVID19 Deaths: 503

White: 69
Black: 19.3
Hispanic: 6
Asian: 3.1
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 430"
2020,11,"Kentucky",11,536,517,0,0,891,5350,1053,69.8,18.5,5.9,3.1,2.7,929,102,17,0,0,"Total Number of Deaths: 5350
Total Number of COVID19 Deaths: 1053

White: 69.8
Black: 18.5
Hispanic: 5.9
Asian: 3.1
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 891"
2020,12,"Kentucky",12,788,839,0,0,1408,6271,1627,70.3,18.3,5.8,3,2.6,1486,118,18,0,0,"Total Number of Deaths: 6271
Total Number of COVID19 Deaths: 1627

White: 70.3
Black: 18.3
Hispanic: 5.8
Asian: 3
Other: 2.6

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 1408"
2021,1,"Kentucky",13,723,647,0,0,1164,5850,1370,69.9,18.5,5.9,3.1,2.7,1258,93,0,0,0,"Total Number of Deaths: 5850
Total Number of COVID19 Deaths: 1370

White: 69.9
Black: 18.5
Hispanic: 5.9
Asian: 3.1
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 1164"
2021,2,"Kentucky",14,390,357,0,0,611,4585,747,69.3,19,6,3.1,2.7,667,65,10,0,0,"Total Number of Deaths: 4585
Total Number of COVID19 Deaths: 747

White: 69.3
Black: 19
Hispanic: 6
Asian: 3.1
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 611"
2021,3,"Kentucky",15,214,175,0,0,301,4644,389,68.8,19.3,6,3.1,2.7,355,28,0,0,0,"Total Number of Deaths: 4644
Total Number of COVID19 Deaths: 389

White: 68.8
Black: 19.3
Hispanic: 6
Asian: 3.1
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 301"
2021,4,"Kentucky",16,105,125,0,0,170,4470,230,69.4,18.9,6,3.1,2.7,205,19,0,0,0,"Total Number of Deaths: 4470
Total Number of COVID19 Deaths: 230

White: 69.4
Black: 18.9
Hispanic: 6
Asian: 3.1
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 170"
2021,5,"Kentucky",17,112,116,0,0,171,4410,228,70.6,17.7,5.9,3.1,2.7,210,17,0,0,0,"Total Number of Deaths: 4410
Total Number of COVID19 Deaths: 228

White: 70.6
Black: 17.7
Hispanic: 5.9
Asian: 3.1
Other: 2.7

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 171"
2021,6,"Kentucky",18,81,74,0,0,103,4356,155,70,18,6.1,3.2,2.7,142,10,0,0,0,"Total Number of Deaths: 4356
Total Number of COVID19 Deaths: 155

White: 70
Black: 18
Hispanic: 6.1
Asian: 3.2
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 103"
2021,7,"Kentucky",19,100,105,0,0,133,4428,205,72.4,16.4,5.6,2.9,2.7,187,10,0,0,0,"Total Number of Deaths: 4428
Total Number of COVID19 Deaths: 205

White: 72.4
Black: 16.4
Hispanic: 5.6
Asian: 2.9
Other: 2.7

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 133"
2021,8,"Kentucky",20,497,394,0,330,561,5198,891,70.5,18.1,5.8,3,2.6,800,70,13,0,0,"Total Number of Deaths: 5198
Total Number of COVID19 Deaths: 891

White: 70.5
Black: 18.1
Hispanic: 5.8
Asian: 3
Other: 2.6

Adolescents: 0
Adult (Ages 18-64): 330
Seniors (Ages 65+): 561"
2021,9,"Kentucky",21,995,763,0,709,1046,5914,1758,71.9,16.8,5.7,2.9,2.7,1629,93,26,0,0,"Total Number of Deaths: 5914
Total Number of COVID19 Deaths: 1758

White: 71.9
Black: 16.8
Hispanic: 5.7
Asian: 2.9
Other: 2.7

Adolescents: NA
Adult (Ages 18-64): 709
Seniors (Ages 65+): 1046"
2021,10,"Kentucky",22,597,521,0,434,682,4988,1118,72.4,16.4,5.6,2.9,2.7,1025,71,18,0,0,"Total Number of Deaths: 4988
Total Number of COVID19 Deaths: 1118

White: 72.4
Black: 16.4
Hispanic: 5.6
Asian: 2.9
Other: 2.7

Adolescents: NA
Adult (Ages 18-64): 434
Seniors (Ages 65+): 682"
2021,11,"Kentucky",23,153,133,0,0,198,2551,286,71.8,17,5.7,2.9,2.6,273,0,0,0,0,"Total Number of Deaths: 2551
Total Number of COVID19 Deaths: 286

White: 71.8
Black: 17
Hispanic: 5.7
Asian: 2.9
Other: 2.6

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 198"
2021,12,"Kentucky",24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: NA
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,1,"Louisiana",1,0,0,0,0,0,4251,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 4251
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,2,"Louisiana",2,0,0,0,0,0,4014,0,49.7,40.8,4.5,2.9,2.1,0,0,0,0,0,"Total Number of Deaths: 4014
Total Number of COVID19 Deaths: NA

White: 49.7
Black: 40.8
Hispanic: 4.5
Asian: 2.9
Other: 2.1

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 0"
2020,3,"Louisiana",3,238,160,0,0,263,4756,398,44.4,40.8,9.5,3.5,1.8,111,273,10,0,0,"Total Number of Deaths: 4756
Total Number of COVID19 Deaths: 398

White: 44.4
Black: 40.8
Hispanic: 9.5
Asian: 3.5
Other: 1.8

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 263"
2020,4,"Louisiana",4,890,740,0,0,1291,5775,1630,48.5,37.8,8.6,3.2,1.9,682,891,38,14,0,"Total Number of Deaths: 5775
Total Number of COVID19 Deaths: 1630

White: 48.5
Black: 37.8
Hispanic: 8.6
Asian: 3.2
Other: 1.9

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 1291"
2020,5,"Louisiana",5,360,382,0,0,575,4794,742,50.2,38.1,7,2.9,1.9,365,344,22,0,0,"Total Number of Deaths: 4794
Total Number of COVID19 Deaths: 742

White: 50.2
Black: 38.1
Hispanic: 7
Asian: 2.9
Other: 1.9

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 575"
2020,6,"Louisiana",6,165,196,0,0,290,4270,361,52.5,37.5,5.7,2.3,2,194,151,12,0,0,"Total Number of Deaths: 4270
Total Number of COVID19 Deaths: 361

White: 52.5
Black: 37.5
Hispanic: 5.7
Asian: 2.3
Other: 2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 290"
2020,7,"Louisiana",7,413,352,0,0,586,5002,765,54.4,36,5.3,2.2,2,436,293,25,0,0,"Total Number of Deaths: 5002
Total Number of COVID19 Deaths: 765

White: 54.4
Black: 36
Hispanic: 5.3
Asian: 2.2
Other: 2

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 586"
2020,8,"Louisiana",8,468,421,0,0,707,5177,889,52,38.2,5.5,2.5,1.9,524,329,27,0,0,"Total Number of Deaths: 5177
Total Number of COVID19 Deaths: 889

White: 52
Black: 38.2
Hispanic: 5.5
Asian: 2.5
Other: 1.9

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 707"
2020,9,"Louisiana",9,233,186,0,0,328,4424,419,51.3,38.4,5.9,2.5,1.9,266,135,13,0,0,"Total Number of Deaths: 4424
Total Number of COVID19 Deaths: 419

White: 51.3
Black: 38.4
Hispanic: 5.9
Asian: 2.5
Other: 1.9

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 328"
2020,10,"Louisiana",10,176,164,0,0,260,4424,340,51.8,37.6,6.2,2.4,1.9,211,116,0,0,0,"Total Number of Deaths: 4424
Total Number of COVID19 Deaths: 340

White: 51.8
Black: 37.6
Hispanic: 6.2
Asian: 2.4
Other: 1.9

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 260"
2020,11,"Louisiana",11,276,213,0,0,392,4549,489,52.1,38.2,5.4,2.3,1.9,336,135,10,0,0,"Total Number of Deaths: 4549
Total Number of COVID19 Deaths: 489

White: 52.1
Black: 38.2
Hispanic: 5.4
Asian: 2.3
Other: 1.9

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 392"
2020,12,"Louisiana",12,564,467,0,0,822,5393,1031,52.9,36.7,6,2.4,1.9,722,283,19,0,0,"Total Number of Deaths: 5393
Total Number of COVID19 Deaths: 1031

White: 52.9
Black: 36.7
Hispanic: 6
Asian: 2.4
Other: 1.9

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 822"
2021,1,"Louisiana",13,774,557,0,0,1049,5943,1331,53.1,36,6.5,2.5,1.9,876,390,43,12,0,"Total Number of Deaths: 5943
Total Number of COVID19 Deaths: 1331

White: 53.1
Black: 36
Hispanic: 6.5
Asian: 2.5
Other: 1.9

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 1049"
2021,2,"Louisiana",14,328,291,0,0,477,4628,619,52.2,36.5,6.7,2.6,1.9,370,217,15,14,0,"Total Number of Deaths: 4628
Total Number of COVID19 Deaths: 619

White: 52.2
Black: 36.5
Hispanic: 6.7
Asian: 2.6
Other: 1.9

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 477"
2021,3,"Louisiana",15,186,147,0,0,233,4554,333,51.6,37.8,6,2.6,1.9,225,97,0,0,0,"Total Number of Deaths: 4554
Total Number of COVID19 Deaths: 333

White: 51.6
Black: 37.8
Hispanic: 6
Asian: 2.6
Other: 1.9

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 233"
2021,4,"Louisiana",16,122,59,0,0,110,4213,181,51.6,37.4,6.4,2.7,1.9,108,64,0,0,0,"Total Number of Deaths: 4213
Total Number of COVID19 Deaths: 181

White: 51.6
Black: 37.4
Hispanic: 6.4
Asian: 2.7
Other: 1.9

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 110"
2021,5,"Louisiana",17,86,89,0,0,100,4225,175,52.7,37,5.8,2.5,1.9,99,70,0,0,0,"Total Number of Deaths: 4225
Total Number of COVID19 Deaths: 175

White: 52.7
Black: 37
Hispanic: 5.8
Asian: 2.5
Other: 1.9

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 100"
2021,6,"Louisiana",18,61,60,0,0,0,4200,121,52,37.1,6.4,2.6,1.9,76,40,0,0,0,"Total Number of Deaths: 4200
Total Number of COVID19 Deaths: 121

White: 52
Black: 37.1
Hispanic: 6.4
Asian: 2.6
Other: 1.9

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2021,7,"Louisiana",19,181,164,0,0,181,4594,345,51.6,37.4,6.4,2.7,1.9,243,88,0,0,0,"Total Number of Deaths: 4594
Total Number of COVID19 Deaths: 345

White: 51.6
Black: 37.4
Hispanic: 6.4
Asian: 2.7
Other: 1.9

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 181"
2021,8,"Louisiana",20,954,809,0,802,956,5995,1763,51.7,37.5,6.3,2.7,1.9,1169,526,40,13,0,"Total Number of Deaths: 5995
Total Number of COVID19 Deaths: 1763

White: 51.7
Black: 37.5
Hispanic: 6.3
Asian: 2.7
Other: 1.9

Adolescents: NA
Adult (Ages 18-64): 802
Seniors (Ages 65+): 956"
2021,9,"Louisiana",21,654,506,0,541,618,5053,1160,51.9,37,6.5,2.7,1.9,799,292,43,12,12,"Total Number of Deaths: 5053
Total Number of COVID19 Deaths: 1160

White: 51.9
Black: 37
Hispanic: 6.5
Asian: 2.7
Other: 1.9

Adolescents: NA
Adult (Ages 18-64): 541
Seniors (Ages 65+): 618"
2021,10,"Louisiana",22,216,183,0,0,229,3948,399,51.3,37.8,6.3,2.6,1.9,254,115,17,0,10,"Total Number of Deaths: 3948
Total Number of COVID19 Deaths: 399

White: 51.3
Black: 37.8
Hispanic: 6.3
Asian: 2.6
Other: 1.9

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 229"
2021,11,"Louisiana",23,52,46,0,0,65,2232,98,53.8,36.5,5.4,2.3,1.9,77,15,0,0,0,"Total Number of Deaths: 2232
Total Number of COVID19 Deaths: 98

White: 53.8
Black: 36.5
Hispanic: 5.4
Asian: 2.3
Other: 1.9

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 65"
2021,12,"Louisiana",24,0,0,0,0,0,24,0,51.4,27.3,15,4.4,1.9,0,0,0,0,0,"Total Number of Deaths: 24
Total Number of COVID19 Deaths: NA

White: 51.4
Black: 27.3
Hispanic: 15
Asian: 4.4
Other: 1.9

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 0"
2020,1,"Maine",1,0,0,0,0,0,1356,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 1356
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,2,"Maine",2,0,0,0,0,0,1273,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 1273
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,3,"Maine",3,0,0,0,0,0,1302,0,90.6,2.9,2.2,2.1,2.2,0,0,0,0,0,"Total Number of Deaths: 1302
Total Number of COVID19 Deaths: NA

White: 90.6
Black: 2.9
Hispanic: 2.2
Asian: 2.1
Other: 2.2

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): NA"
2020,4,"Maine",4,27,24,0,0,46,1257,51,90.7,2.7,2.2,2.2,2.2,50,0,0,0,0,"Total Number of Deaths: 1257
Total Number of COVID19 Deaths: 51

White: 90.7
Black: 2.7
Hispanic: 2.2
Asian: 2.2
Other: 2.2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 46"
2020,5,"Maine",5,18,25,0,0,0,1241,43,90.3,3,2.2,2.3,2.2,41,0,0,0,0,"Total Number of Deaths: 1241
Total Number of COVID19 Deaths: 43

White: 90.3
Black: 3
Hispanic: 2.2
Asian: 2.3
Other: 2.2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,6,"Maine",6,0,0,0,0,0,1168,14,90.1,3.2,2.2,2.3,2.2,12,0,0,0,0,"Total Number of Deaths: 1168
Total Number of COVID19 Deaths: 14

White: 90.1
Black: 3.2
Hispanic: 2.2
Asian: 2.3
Other: 2.2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,7,"Maine",7,11,13,0,0,0,1269,24,90.5,3,2.1,2.1,2.3,20,0,0,0,0,"Total Number of Deaths: 1269
Total Number of COVID19 Deaths: 24

White: 90.5
Black: 3
Hispanic: 2.1
Asian: 2.1
Other: 2.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,8,"Maine",8,0,0,0,0,0,1268,10,91.7,2.4,2,1.6,2.2,10,0,0,0,0,"Total Number of Deaths: 1268
Total Number of COVID19 Deaths: 10

White: 91.7
Black: 2.4
Hispanic: 2
Asian: 1.6
Other: 2.2

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): NA"
2020,9,"Maine",9,0,0,0,0,0,1303,13,93.4,1.3,1.8,1.4,1.9,13,0,0,0,0,"Total Number of Deaths: 1303
Total Number of COVID19 Deaths: 13

White: 93.4
Black: 1.3
Hispanic: 1.8
Asian: 1.4
Other: 1.9

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,10,"Maine",10,0,0,0,0,0,1252,10,92,2.1,2.1,1.8,2.1,0,0,0,0,0,"Total Number of Deaths: 1252
Total Number of COVID19 Deaths: 10

White: 92
Black: 2.1
Hispanic: 2.1
Asian: 1.8
Other: 2.1

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,11,"Maine",11,50,39,0,0,83,1405,89,92.5,2,1.9,1.3,2.3,86,0,0,0,0,"Total Number of Deaths: 1405
Total Number of COVID19 Deaths: 89

White: 92.5
Black: 2
Hispanic: 1.9
Asian: 1.3
Other: 2.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 83"
2020,12,"Maine",12,93,111,0,0,191,1526,204,91.8,2.2,2,1.7,2.3,202,0,0,0,0,"Total Number of Deaths: 1526
Total Number of COVID19 Deaths: 204

White: 91.8
Black: 2.2
Hispanic: 2
Asian: 1.7
Other: 2.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 191"
2021,1,"Maine",13,112,134,0,0,222,1535,246,91.5,2.3,2,1.8,2.4,235,0,0,0,0,"Total Number of Deaths: 1535
Total Number of COVID19 Deaths: 246

White: 91.5
Black: 2.3
Hispanic: 2
Asian: 1.8
Other: 2.4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 222"
2021,2,"Maine",14,48,45,0,0,80,1206,93,91.5,2.3,2,1.8,2.3,89,0,0,0,0,"Total Number of Deaths: 1206
Total Number of COVID19 Deaths: 93

White: 91.5
Black: 2.3
Hispanic: 2
Asian: 1.8
Other: 2.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 80"
2021,3,"Maine",15,20,18,0,0,0,1263,38,92,2.1,2,1.7,2.3,38,0,0,0,0,"Total Number of Deaths: 1263
Total Number of COVID19 Deaths: 38

White: 92
Black: 2.1
Hispanic: 2
Asian: 1.7
Other: 2.3

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2021,4,"Maine",16,28,28,0,0,39,1278,56,91.5,2.4,2,1.6,2.4,52,0,0,0,0,"Total Number of Deaths: 1278
Total Number of COVID19 Deaths: 56

White: 91.5
Black: 2.4
Hispanic: 2
Asian: 1.6
Other: 2.4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 39"
2021,5,"Maine",17,34,25,0,0,45,1366,59,91.3,2.7,2,1.6,2.4,52,0,0,0,0,"Total Number of Deaths: 1366
Total Number of COVID19 Deaths: 59

White: 91.3
Black: 2.7
Hispanic: 2
Asian: 1.6
Other: 2.4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 45"
2021,6,"Maine",18,20,11,0,0,0,1311,31,91.7,2.1,2,1.8,2.4,30,0,0,0,0,"Total Number of Deaths: 1311
Total Number of COVID19 Deaths: 31

White: 91.7
Black: 2.1
Hispanic: 2
Asian: 1.8
Other: 2.4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2021,7,"Maine",19,0,0,0,0,0,1334,14,90.8,2.8,2.1,2.1,2.2,14,0,0,0,0,"Total Number of Deaths: 1334
Total Number of COVID19 Deaths: 14

White: 90.8
Black: 2.8
Hispanic: 2.1
Asian: 2.1
Other: 2.2

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2021,8,"Maine",20,26,20,0,0,0,1343,46,91.8,2.1,1.9,1.6,2.6,44,0,0,0,0,"Total Number of Deaths: 1343
Total Number of COVID19 Deaths: 46

White: 91.8
Black: 2.1
Hispanic: 1.9
Asian: 1.6
Other: 2.6

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2021,9,"Maine",21,72,59,0,0,91,1436,131,91.9,2,1.9,1.6,2.6,131,0,0,0,0,"Total Number of Deaths: 1436
Total Number of COVID19 Deaths: 131

White: 91.9
Black: 2
Hispanic: 1.9
Asian: 1.6
Other: 2.6

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 91"
2021,10,"Maine",22,79,72,0,0,115,1593,151,91.8,2.2,1.9,1.6,2.4,148,0,0,0,0,"Total Number of Deaths: 1593
Total Number of COVID19 Deaths: 151

White: 91.8
Black: 2.2
Hispanic: 1.9
Asian: 1.6
Other: 2.4

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 115"
2021,11,"Maine",23,109,92,0,0,155,1542,201,91.7,2.3,2,1.6,2.4,197,0,0,0,0,"Total Number of Deaths: 1542
Total Number of COVID19 Deaths: 201

White: 91.7
Black: 2.3
Hispanic: 2
Asian: 1.6
Other: 2.4

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 155"
2021,12,"Maine",24,0,0,0,0,0,75,11,91.6,2.4,1.9,1.6,2.5,11,0,0,0,0,"Total Number of Deaths: 75
Total Number of COVID19 Deaths: 11

White: 91.6
Black: 2.4
Hispanic: 1.9
Asian: 1.6
Other: 2.5

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,1,"Maryland",1,0,0,0,0,0,4509,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 4509
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,2,"Maryland",2,0,0,0,0,0,4219,0,0,0,0,0,0,0,0,0,0,0,"Total Number of Deaths: 4219
Total Number of COVID19 Deaths: 0

White: 0
Black: 0
Hispanic: 0
Asian: 0
Other: 0

Adolescents: 0
Adult (Ages 18-64): 0
Seniors (Ages 65+): 0"
2020,3,"Maryland",3,33,15,0,0,0,4701,48,35.1,40.5,14.8,6.9,2.6,24,18,0,0,0,"Total Number of Deaths: 4701
Total Number of COVID19 Deaths: 48

White: 35.1
Black: 40.5
Hispanic: 14.8
Asian: 6.9
Other: 2.6

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): NA"
2020,4,"Maryland",4,643,636,0,0,1039,6048,1279,39.6,33.3,15,9.3,2.8,541,588,89,52,0,"Total Number of Deaths: 6048
Total Number of COVID19 Deaths: 1279

White: 39.6
Black: 33.3
Hispanic: 15
Asian: 9.3
Other: 2.8

Adolescents: 0
Adult (Ages 18-64): NA
Seniors (Ages 65+): 1039"
2020,5,"Maryland",5,789,752,0,0,1233,6082,1541,40.2,33.2,14.4,9.3,2.7,648,629,193,66,0,"Total Number of Deaths: 6082
Total Number of COVID19 Deaths: 1541

White: 40.2
Black: 33.2
Hispanic: 14.4
Asian: 9.3
Other: 2.7

Adolescents: NA
Adult (Ages 18-64): NA
Seniors (Ages 65+): 1233"
